ds,y
2017-05-06,-0.6960049379113964
2017-05-07,-0.7019452054073183
2017-05-08,-0.6182409943348408
2017-05-09,-0.533849900264574
2017-05-10,-0.5638108759994194
2017-05-11,-0.85735035585856
2017-05-12,-0.4633535240065272
2017-05-13,-0.8717621753182168
2017-05-14,-0.7133442103386659
2017-05-15,-0.8320005287599751
2017-05-16,-0.7125286217481686
2017-05-17,-0.8869048688390455
2017-05-18,-1.0453741385070026
2017-05-19,-1.0890005896047485
2017-05-20,-0.9812540602806705
2017-05-21,-1.019764972019311
2017-05-22,-0.9038371228610521
2017-05-23,-0.8062205293883583
2017-05-24,-1.06461855207016
2017-05-25,-0.9512374895160127
2017-05-26,-0.8529931234177032
2017-05-27,-1.0227346311187435
2017-05-28,-1.1310081242743517
2017-05-29,-1.0639117805885063
2017-05-30,-0.9225414028374895
2017-05-31,-1.028241104278824
2017-06-01,-1.342258454336409
2017-06-02,-0.8855298270683408
2017-06-03,-0.9484423331206255
2017-06-04,-1.1750598422846172
2017-06-05,-0.9024615323008867
2017-06-06,-1.0401849079858856
2017-06-07,-0.7916295045011753
2017-06-08,-1.09187029834426
2017-06-09,-0.9488094877944672
2017-06-10,-0.8710815847139525
2017-06-11,-0.9898755205442565
2017-06-12,-1.150957864404988
2017-06-13,-0.7928782884370817
2017-06-14,-0.8159158905085911
2017-06-15,-0.9186469121140569
2017-06-16,-0.8032854812330565
2017-06-17,-0.9493184136205727
2017-06-18,-0.8672349966715815
2017-06-19,-0.7350357429182228
2017-06-20,-0.9175539483823625
2017-06-21,-0.9412174993806133
2017-06-22,-0.8713693309505578
2017-06-23,-0.6612470300099155
2017-06-24,-0.9351616510478028
2017-06-25,-0.9382980775203236
2017-06-26,-0.9801843777006358
2017-06-27,-0.8574663222141699
2017-06-28,-0.8985253685122552
2017-06-29,-0.7423767841371274
2017-06-30,-0.510409328786684
2017-07-01,-0.740471260141014
2017-07-02,-0.3166549101634903
2017-07-03,-0.4627864893513195
2017-07-04,-0.3951606720799701
2017-07-05,-0.49455897161996837
2017-07-06,-0.3296254518039533
2017-07-07,-0.5303492648505445
2017-07-08,-0.5043538545810075
2017-07-09,-0.5262589278045171
2017-07-10,-0.3219434979188011
2017-07-11,-0.2560942949108506
2017-07-12,-0.06798469481484459
2017-07-13,-0.25490363830087065
2017-07-14,0.09493187918328141
2017-07-15,0.16722760987103027
2017-07-16,-0.19277181059506082
2017-07-17,-0.281388079195371
2017-07-18,0.024221983245317304
2017-07-19,0.12356021142966918
2017-07-20,0.4204926188979278
2017-07-21,-0.05396903835272246
2017-07-22,0.06830378539038902
2017-07-23,-0.07584698953022048
2017-07-24,0.4325773068726343
2017-07-25,-0.006560025441820411
2017-07-26,-0.038527333768375305
2017-07-27,0.18733846921990097
2017-07-28,0.361745834431489
2017-07-29,0.17532058757800234
2017-07-30,0.33213325865806215
2017-07-31,0.5011703248905905
2017-08-01,0.3031265640483448
2017-08-02,0.4110066335152031
2017-08-03,0.7222688057218728
2017-08-04,0.7678575211352279
2017-08-05,0.3671283021901518
2017-08-06,0.5877892749518535
2017-08-07,0.542645789589269
2017-08-08,0.6282793717033346
2017-08-09,0.3972024827065205
2017-08-10,0.7520985442206659
2017-08-11,0.5559420110921227
2017-08-12,0.6295294742887775
2017-08-13,0.8737256994274297
2017-08-14,0.7934038204017226
2017-08-15,0.7666072082391682
2017-08-16,0.805880846360027
2017-08-17,0.6683306655225134
2017-08-18,0.7937590530117248
2017-08-19,0.8849577815706229
2017-08-20,0.8479642996443949
2017-08-21,0.9564170671310118
2017-08-22,0.9547048439627159
2017-08-23,0.8029924449021234
2017-08-24,1.0045268029287833
2017-08-25,0.862270447468567
2017-08-26,1.195007679925732
2017-08-27,0.8897992558409431
2017-08-28,1.0377202728065784
2017-08-29,0.8570330958984193
2017-08-30,1.0544163266066966
2017-08-31,0.9085114182292341
2017-09-01,1.0534958668295424
2017-09-02,1.3399821366968794
2017-09-03,0.9997620764127306
2017-09-04,0.7790787780336145
2017-09-05,0.9853472735923029
2017-09-06,0.963367778874824
2017-09-07,0.9289822387857067
2017-09-08,1.0972394520102107
2017-09-09,0.9999923992353635
2017-09-10,1.0269251407250448
2017-09-11,1.0878683153197237
2017-09-12,1.0822571728683872
2017-09-13,1.2104462974346573
2017-09-14,1.1242303075907214
2017-09-15,0.8685355373445129
2017-09-16,0.8490626045679693
2017-09-17,0.8485532443761855
2017-09-18,0.5677305896001985
2017-09-19,0.9986818908493902
2017-09-20,1.1767349811738552
2017-09-21,0.8870476441752526
2017-09-22,0.628934619213709
2017-09-23,0.8486523882273244
2017-09-24,1.0758140390396544
2017-09-25,0.6038217459084173
2017-09-26,0.6899579146817459
2017-09-27,0.6147298928762257
2017-09-28,0.5821614556459183
2017-09-29,0.5245783104877683
2017-09-30,0.6715413385458858
2017-10-01,0.7222091039784824
2017-10-02,0.3605174754083265
2017-10-03,0.5154473500022512
2017-10-04,0.6300423726777208
2017-10-05,0.6344453660010317
2017-10-06,0.3991416301035876
2017-10-07,0.4608699146490607
2017-10-08,0.22365071813438245
2017-10-09,0.2903512645095753
2017-10-10,0.42200171725887536
2017-10-11,0.134679183505986
2017-10-12,0.23819392151414834
2017-10-13,0.2670406438715983
2017-10-14,0.38970450565582493
2017-10-15,0.18954405441614283
2017-10-16,0.25093699346846926
2017-10-17,0.3663390058295992
2017-10-18,0.08488666601470725
2017-10-19,0.5089786109110795
2017-10-20,-0.057060247959127494
2017-10-21,-0.08902217438959614
2017-10-22,-0.03641378983294135
2017-10-23,-0.2089187463847463
2017-10-24,-0.3145226750175938
2017-10-25,-0.2316565345957201
2017-10-26,-0.14508551973344752
2017-10-27,-0.32978097077688007
2017-10-28,-0.26613788964806573
2017-10-29,-0.037209496336505304
2017-10-30,-0.3873003817623154
2017-10-31,-0.1524615368766756
2017-11-01,-0.44653149984944673
2017-11-02,-0.6299306396364974
2017-11-03,-0.23402025280246452
2017-11-04,-0.5639475380065175
2017-11-05,-0.4361833886526081
2017-11-06,-0.3518649759689555
2017-11-07,-0.4058410989854242
2017-11-08,-0.4911378923667075
2017-11-09,-0.33996398796894367
2017-11-10,-0.6547372744963981
2017-11-11,-0.43239870034589856
2017-11-12,-0.5224289891960199
2017-11-13,-0.8571956717779994
2017-11-14,-0.671696478703215
2017-11-15,-0.5361522660479161
2017-11-16,-0.4919997344245972
2017-11-17,-0.7848899662163058
2017-11-18,-0.775268857859615
2017-11-19,-0.7639198502251253
2017-11-20,-0.785834506691227
2017-11-21,-0.9495903242945181
2017-11-22,-0.781947420527984
2017-11-23,-0.8948319497509938
2017-11-24,-0.7536500647091416
2017-11-25,-0.8734802874435517
2017-11-26,-1.0701406274083627
2017-11-27,-0.9764690512011603
2017-11-28,-0.9171229364004723
2017-11-29,-0.9359985743601967
2017-11-30,-0.9075504633013024
2017-12-01,-1.0993237919307077
2017-12-02,-1.0833660689749076
2017-12-03,-0.8834262575609318
2017-12-04,-0.9394128662817613
2017-12-05,-0.9415520409122331
2017-12-06,-0.9247005011696835
2017-12-07,-1.1761354508295605
2017-12-08,-0.9262517200697928
2017-12-09,-1.0650448886290182
2017-12-10,-1.0339589180814104
2017-12-11,-0.9984913088716555
2017-12-12,-1.2255276603554395
2017-12-13,-1.1308127791982094
2017-12-14,-1.0122155070478633
2017-12-15,-1.161347839075963
2017-12-16,-0.9887787084345961
2017-12-17,-0.6921008548237266
2017-12-18,-1.222929242275924
2017-12-19,-0.7215991210218493
2017-12-20,-1.1254323293996131
2017-12-21,-0.7584294845970072
2017-12-22,-0.7800331722449849
2017-12-23,-0.9094427764249124
2017-12-24,-0.7507123902186962
2017-12-25,-0.7041808601940239
2017-12-26,-0.8139002337698827
2017-12-27,-1.067639958481063
2017-12-28,-0.6590348992622793
2017-12-29,-0.6955633907465528
2017-12-30,-0.6581141898425203
2017-12-31,-0.4451920938519509
2018-01-01,-0.6705940815718282
2018-01-02,-0.6349277957312461
2018-01-03,-0.4485745987502925
2018-01-04,-0.421433264622291
2018-01-05,-0.42210002578080763
2018-01-06,-0.745494785100717
2018-01-07,-0.4738435123726707
2018-01-08,-0.7551688312643721
2018-01-09,-0.6414631659057557
2018-01-10,-0.5523897169127638
2018-01-11,-0.635086305645692
2018-01-12,-0.055278394109370355
2018-01-13,-0.3800530832759198
2018-01-14,-0.2773980452170513
2018-01-15,-0.3179912776217657
2018-01-16,-0.1104989797125191
2018-01-17,-0.5794571354049832
2018-01-18,-0.21940193382628656
2018-01-19,-0.32206407092282086
2018-01-20,-0.006690344606651993
2018-01-21,0.03913277229204673
2018-01-22,0.02696201453242028
2018-01-23,0.06305689555417995
2018-01-24,-0.1969311857994447
2018-01-25,0.389293544839254
2018-01-26,0.1266420112094236
2018-01-27,0.43234994807540594
2018-01-28,0.019522649069101672
2018-01-29,0.11188641904918889
2018-01-30,0.29506255939382836
2018-01-31,0.45504184253368996
2018-02-01,0.6571899266372876
2018-02-02,0.29976153478160883
2018-02-03,0.44528923513442387
2018-02-04,0.417745550428622
2018-02-05,0.1317430896292125
2018-02-06,0.3129918586688504
2018-02-07,0.25467835852374665
2018-02-08,0.3829924527733415
2018-02-09,0.32284802821537695
2018-02-10,0.49551386878450404
2018-02-11,0.49386892058211673
2018-02-12,0.499410953433111
2018-02-13,0.5857357198249893
2018-02-14,0.7967931579714765
2018-02-15,0.3614143146986843
2018-02-16,0.8409819703770853
2018-02-17,0.8167259422225345
2018-02-18,0.9848375476281095
2018-02-19,0.5064459449400989
2018-02-20,0.7469415888466275
2018-02-21,0.9665345268055504
2018-02-22,0.6489285512581503
2018-02-23,0.6707815011481442
2018-02-24,0.7412421591202613
2018-02-25,0.8001152631084234
2018-02-26,0.7202679921516728
2018-02-27,1.0960389819817182
2018-02-28,0.780433375509884
2018-03-01,0.7461993123205894
2018-03-02,0.5871694339080119
2018-03-03,1.1684900013856814
2018-03-04,1.0259340939632684
2018-03-05,1.0070959901199945
2018-03-06,1.058836930946594
2018-03-07,0.9811112439827957
2018-03-08,0.7556468097884402
2018-03-09,1.0399845618652699
2018-03-10,0.879726188908758
2018-03-11,1.128890311555551
2018-03-12,0.9099864267066332
2018-03-13,0.8211056403093966
2018-03-14,1.1162855797850715
2018-03-15,0.9589444180281202
2018-03-16,0.8465760762776294
2018-03-17,1.1239914461274045
2018-03-18,1.2240176602847352
2018-03-19,0.9617535413982022
2018-03-20,0.8707046295174211
2018-03-21,0.5358206272587956
2018-03-22,0.9776613316823547
2018-03-23,1.04458407267758
2018-03-24,0.7877733374977819
2018-03-25,0.8389184492157159
2018-03-26,0.912586043164971
2018-03-27,0.8597256999942111
2018-03-28,0.8874640373492952
2018-03-29,1.1289534333864504
2018-03-30,0.9967638981049431
2018-03-31,0.8162329966481191
2018-04-01,0.7660164437398556
2018-04-02,1.017036292883542
2018-04-03,0.7445579010542398
2018-04-04,0.5388361014691316
2018-04-05,0.8905081518232393
2018-04-06,1.122561641092789
2018-04-07,0.5801345086457199
2018-04-08,0.6178499873492318
2018-04-09,0.6210296393262693
2018-04-10,0.544315417560111
2018-04-11,0.6588810210164529
2018-04-12,0.5288173235351126
2018-04-13,0.7260598961969771
2018-04-14,0.6083617766090045
2018-04-15,0.11459188092929817
2018-04-16,0.4079087090359498
2018-04-17,0.33038820765001475
2018-04-18,0.5244963281885413
2018-04-19,0.4538919397184842
2018-04-20,0.2871401945442757
2018-04-21,0.15583700277781531
2018-04-22,0.0847895840459982
2018-04-23,0.46407429217914276
2018-04-24,0.1444892753365342
2018-04-25,-0.07134830367033988
2018-04-26,0.08130763940338159
2018-04-27,-0.1666569997420326
2018-04-28,0.10290730995796618
2018-04-29,0.038433676708981165
2018-04-30,0.23997148177159877
2018-05-01,-0.23606955384682
2018-05-02,-0.16722933840016796
2018-05-03,-0.08801461683635398
